index,file,class,type,cbo_x,cboModified_x,fanin_x,fanout_x,wmc_x,dit,noc,rfc_x,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc_x,returnQty,loopQty_x,comparisonsQty_x,tryCatchQty_x,parenthesizedExpsQty_x,stringLiteralsQty_x,numbersQty_x,assignmentsQty_x,mathOperationsQty_x,variablesQty_x,maxNestedBlocksQty_x,anonymousClassesQty_x,innerClassesQty_x,lambdasQty_x,uniqueWordsQty_x,modifiers_x,logStatementsQty_x,method,constructor,line,cbo_y,cboModified_y,fanin_y,fanout_y,wmc_y,rfc_y,loc_y,returnsQty,variablesQty_y,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty_y,comparisonsQty_y,tryCatchQty_y,parenthesizedExpsQty_y,stringLiteralsQty_y,numbersQty_y,assignmentsQty_y,mathOperationsQty_y,maxNestedBlocksQty_y,anonymousClassesQty_y,innerClassesQty_y,lambdasQty_y,uniqueWordsQty_y,modifiers_y,logStatementsQty_y,hasJavaDoc,commit_hash,project_name
1651,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/ANEWARRAY.java,org.apache.bcel.generic.ANEWARRAY,class,12,17,5,12,7,3,0,10,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,2,0,0,2,0,1,1,0,0,0,65,1,0,ANEWARRAY/0,True,35.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1652,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/ANEWARRAY.java,org.apache.bcel.generic.ANEWARRAY,class,12,17,5,12,7,3,0,10,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,2,0,0,2,0,1,1,0,0,0,65,1,0,accept/1[org.apache.bcel.generic.Visitor],False,60.0,1.0,7.0,0.0,7.0,1.0,7.0,9.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1653,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/ANEWARRAY.java,org.apache.bcel.generic.ANEWARRAY,class,12,17,5,12,7,3,0,10,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,2,0,0,2,0,1,1,0,0,0,65,1,0,getLoadClassType/1[org.apache.bcel.generic.ConstantPoolGen],False,72.0,5.0,2.0,0.0,2.0,3.0,2.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1654,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/ANEWARRAY.java,org.apache.bcel.generic.ANEWARRAY,class,12,17,5,12,7,3,0,10,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,2,0,0,2,0,1,1,0,0,0,65,1,0,getExceptions/0,False,45.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1655,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/ANEWARRAY.java,org.apache.bcel.generic.ANEWARRAY,class,12,17,5,12,7,3,0,10,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,2,0,0,2,0,1,1,0,0,0,65,1,0,ANEWARRAY/1[int],True,39.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1656,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/CALOAD.java,org.apache.bcel.generic.CALOAD,class,3,7,4,3,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,accept/1[org.apache.bcel.generic.Visitor],False,44.0,1.0,5.0,0.0,5.0,1.0,5.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1657,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/CALOAD.java,org.apache.bcel.generic.CALOAD,class,3,7,4,3,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,CALOAD/0,True,30.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1658,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/Annotations.java,org.apache.bcel.classfile.Annotations,class,4,14,10,4,12,2,2,5,0,0.4375,0.0,0.0,8,0,6,0,1,1,8,0,2,0,2,0,0,2,0,0,1,0,1,44,5,2,2,0,0,0,2,7,0,4,1,0,0,0,74,1025,0,setAnnotationTable/1[org.apache.bcel.classfile.AnnotationEntry[]],False,80.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1659,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/Annotations.java,org.apache.bcel.classfile.Annotations,class,4,14,10,4,12,2,2,5,0,0.4375,0.0,0.0,8,0,6,0,1,1,8,0,2,0,2,0,0,2,0,0,1,0,1,44,5,2,2,0,0,0,2,7,0,4,1,0,0,0,74,1025,0,"Annotations/6[byte,int,int,org.apache.bcel.classfile.AnnotationEntry[],org.apache.bcel.classfile.ConstantPool,boolean]",True,60.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1660,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/Annotations.java,org.apache.bcel.classfile.Annotations,class,4,14,10,4,12,2,2,5,0,0.4375,0.0,0.0,8,0,6,0,1,1,8,0,2,0,2,0,0,2,0,0,1,0,1,44,5,2,2,0,0,0,2,7,0,4,1,0,0,0,74,1025,0,getNumAnnotations/0,False,94.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,17.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1661,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/Annotations.java,org.apache.bcel.classfile.Annotations,class,4,14,10,4,12,2,2,5,0,0.4375,0.0,0.0,8,0,6,0,1,1,8,0,2,0,2,0,0,2,0,0,1,0,1,44,5,2,2,0,0,0,2,7,0,4,1,0,0,0,74,1025,0,"Annotations/6[byte,int,int,java.io.DataInput,org.apache.bcel.classfile.ConstantPool,boolean]",True,43.0,2.0,1.0,0.0,1.0,2.0,2.0,8.0,0.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1662,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/Annotations.java,org.apache.bcel.classfile.Annotations,class,4,14,10,4,12,2,2,5,0,0.4375,0.0,0.0,8,0,6,0,1,1,8,0,2,0,2,0,0,2,0,0,1,0,1,44,5,2,2,0,0,0,2,7,0,4,1,0,0,0,74,1025,0,accept/1[org.apache.bcel.classfile.Visitor],False,73.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1663,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/Annotations.java,org.apache.bcel.classfile.Annotations,class,4,14,10,4,12,2,2,5,0,0.4375,0.0,0.0,8,0,6,0,1,1,8,0,2,0,2,0,0,2,0,0,1,0,1,44,5,2,2,0,0,0,2,7,0,4,1,0,0,0,74,1025,0,getAnnotationEntries/0,False,87.0,1.0,5.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1664,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/Annotations.java,org.apache.bcel.classfile.Annotations,class,4,14,10,4,12,2,2,5,0,0.4375,0.0,0.0,8,0,6,0,1,1,8,0,2,0,2,0,0,2,0,0,1,0,1,44,5,2,2,0,0,0,2,7,0,4,1,0,0,0,74,1025,0,writeAnnotations/1[java.io.DataOutputStream],False,105.0,1.0,3.0,2.0,1.0,3.0,2.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,4.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1665,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/Annotations.java,org.apache.bcel.classfile.Annotations,class,4,14,10,4,12,2,2,5,0,0.4375,0.0,0.0,8,0,6,0,1,1,8,0,2,0,2,0,0,2,0,0,1,0,1,44,5,2,2,0,0,0,2,7,0,4,1,0,0,0,74,1025,0,isRuntimeVisible/0,False,101.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1666,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionConstants.java,org.apache.bcel.generic.InstructionConstants$Clinit,innerclass,0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,107,0,0,0,0,0,0,38,0,0,Clinit/0,True,182.0,0.0,0.0,0.0,0.0,1.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1667,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/DMUL.java,org.apache.bcel.generic.DMUL,class,2,6,4,2,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,DMUL/0,True,31.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1668,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/DMUL.java,org.apache.bcel.generic.DMUL,class,2,6,4,2,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,accept/1[org.apache.bcel.generic.Visitor],False,45.0,1.0,5.0,0.0,5.0,1.0,5.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1669,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,org.apache.bcel.classfile.BootstrapMethods,class,5,11,6,5,13,2,0,16,0,0.22222222,0.0,0.0,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,0,54,3,4,0,0,0,5,3,12,0,7,1,0,0,0,87,1,0,"BootstrapMethods/4[int,int,org.apache.bcel.classfile.BootstrapMethod[],org.apache.bcel.classfile.ConstantPool]",True,52.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1670,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,org.apache.bcel.classfile.BootstrapMethods,class,5,11,6,5,13,2,0,16,0,0.22222222,0.0,0.0,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,0,54,3,4,0,0,0,5,3,12,0,7,1,0,0,0,87,1,0,dump/1[java.io.DataOutputStream],False,120.0,1.0,1.0,0.0,1.0,2.0,3.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,17.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1671,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,org.apache.bcel.classfile.BootstrapMethods,class,5,11,6,5,13,2,0,16,0,0.22222222,0.0,0.0,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,0,54,3,4,0,0,0,5,3,12,0,7,1,0,0,0,87,1,0,setBootstrapMethods/1[org.apache.bcel.classfile.BootstrapMethod[]],False,86.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1672,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,org.apache.bcel.classfile.BootstrapMethods,class,5,11,6,5,13,2,0,16,0,0.22222222,0.0,0.0,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,0,54,3,4,0,0,0,5,3,12,0,7,1,0,0,0,87,1,0,BootstrapMethods/1[org.apache.bcel.classfile.BootstrapMethods],True,41.0,2.0,4.0,0.0,4.0,1.0,4.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1673,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,org.apache.bcel.classfile.BootstrapMethods,class,5,11,6,5,13,2,0,16,0,0.22222222,0.0,0.0,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,0,54,3,4,0,0,0,5,3,12,0,7,1,0,0,0,87,1,0,"BootstrapMethods/4[int,int,java.io.DataInput,org.apache.bcel.classfile.ConstantPool]",True,66.0,2.0,2.0,1.0,1.0,2.0,1.0,8.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1674,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,org.apache.bcel.classfile.BootstrapMethods,class,5,11,6,5,13,2,0,16,0,0.22222222,0.0,0.0,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,0,54,3,4,0,0,0,5,3,12,0,7,1,0,0,0,87,1,0,accept/1[org.apache.bcel.classfile.Visitor],False,94.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1675,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,org.apache.bcel.classfile.BootstrapMethods,class,5,11,6,5,13,2,0,16,0,0.22222222,0.0,0.0,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,0,54,3,4,0,0,0,5,3,12,0,7,1,0,0,0,87,1,0,copy/1[org.apache.bcel.classfile.ConstantPool],False,102.0,4.0,3.0,0.0,3.0,2.0,3.0,9.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1676,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,org.apache.bcel.classfile.BootstrapMethods,class,5,11,6,5,13,2,0,16,0,0.22222222,0.0,0.0,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,0,54,3,4,0,0,0,5,3,12,0,7,1,0,0,0,87,1,0,toString/0,False,133.0,1.0,1.0,0.0,1.0,2.0,5.0,11.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,17.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1677,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/classfile/BootstrapMethods.java,org.apache.bcel.classfile.BootstrapMethods,class,5,11,6,5,13,2,0,16,0,0.22222222,0.0,0.0,9,0,8,0,0,1,9,0,4,0,1,0,0,1,0,0,0,0,0,54,3,4,0,0,0,5,3,12,0,7,1,0,0,0,87,1,0,getBootstrapMethods/0,False,79.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1678,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/LRETURN.java,org.apache.bcel.generic.LRETURN,class,2,6,4,2,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,accept/1[org.apache.bcel.generic.Visitor],False,42.0,1.0,5.0,0.0,5.0,1.0,5.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1679,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/LRETURN.java,org.apache.bcel.generic.LRETURN,class,2,6,4,2,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,LRETURN/0,True,28.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1680,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionConst.java,org.apache.bcel.generic.InstructionConst,class,108,111,3,108,3,1,0,0,1,0.9917355,0.0,0.0,2,1,1,1,0,0,2,0,0,0,121,121,120,1,0,0,121,0,0,237,1,0,0,0,0,0,27,228,0,121,0,0,0,0,134,17,0,(initializer 1),False,177.0,0.0,5.0,0.0,5.0,1.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1681,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionConst.java,org.apache.bcel.generic.InstructionConst,class,108,111,3,108,3,1,0,0,1,0.9917355,0.0,0.0,2,1,1,1,0,0,2,0,0,0,121,121,120,1,0,0,121,0,0,237,1,0,0,0,0,0,27,228,0,121,0,0,0,0,134,17,0,getInstruction/1[int],False,294.0,1.0,5.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,True,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1682,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionConst.java,org.apache.bcel.generic.InstructionConst,class,108,111,3,108,3,1,0,0,1,0.9917355,0.0,0.0,2,1,1,1,0,0,2,0,0,0,121,121,120,1,0,0,121,0,0,237,1,0,0,0,0,0,27,228,0,121,0,0,0,0,134,17,0,InstructionConst/0,True,287.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1683,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassVector.java,org.apache.bcel.util.ClassVector,class,1,1,0,1,4,1,0,5,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,1,0,1,1,0,1,0,0,18,2,0,0,0,0,0,1,3,0,3,0,0,0,0,33,1,0,removeElementAt/1[int],False,51.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1684,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassVector.java,org.apache.bcel.util.ClassVector,class,1,1,0,1,4,1,0,5,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,1,0,1,1,0,1,0,0,18,2,0,0,0,0,0,1,3,0,3,0,0,0,0,33,1,0,addElement/1[org.apache.bcel.classfile.JavaClass],False,41.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1685,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassVector.java,org.apache.bcel.util.ClassVector,class,1,1,0,1,4,1,0,5,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,1,0,1,1,0,1,0,0,18,2,0,0,0,0,0,1,3,0,3,0,0,0,0,33,1,0,toArray/0,False,56.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
1686,/groups/ilabt-imec-be/software-performance/ck/commons-bcel/src/main/java/org/apache/bcel/util/ClassVector.java,org.apache.bcel.util.ClassVector,class,1,1,0,1,4,1,0,5,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,1,0,1,1,0,1,0,0,18,2,0,0,0,0,0,1,3,0,3,0,0,0,0,33,1,0,elementAt/1[int],False,46.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,False,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
