,commit_hash,class_name,active,available,cached ,cpu_percent, free,inactive,mem_percent,minor_faults,read_count,rss,used,used_percent,PROJECT_NAME,CURRENT_COMMIT,PREVIOUS_COMMIT,CLASS_CURRENTCOMMIT,CLASS_PREVIOUSCOMMIT,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_ORDERING_CHANGE,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,TOTAL_STATEMENTLEVELCHANGES,PARENT_CLASS_CHANGE,PARENT_CLASS_DELETE,PARENT_CLASS_INSERT,CLASS_RENAMING,TOTAL_CLASSDECLARATIONCHANGES,RETURN_TYPE_CHANGE,RETURN_TYPE_DELETE,RETURN_TYPE_INSERT,METHOD_RENAMING,PARAMETER_DELETE,PARAMETER_INSERT,PARAMETER_ORDERING_CHANGE,PARAMETER_RENAMING,PARAMETER_TYPE_CHANGE,TOTAL_METHODDECLARATIONSCHANGES,ATTRIBUTE_RENAMING,ATTRIBUTE_TYPE_CHANGE,TOTAL_ATTRIBUTEDECLARATIONCHANGES,ADDING_ATTRIBUTE_MODIFIABILITY,REMOVING_ATTRIBUTE_MODIFIABILITY,REMOVING_CLASS_DERIVABILITY,REMOVING_METHOD_OVERRIDABILITY,ADDING_CLASS_DERIVABILITY,ADDING_CLASS_DERIVABILITY,ADDING_METHOD_OVERRIDABILITY,TOTAL_DECLARATIONPARTCHANGES,TOTAL_CHANGES
859,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/AttributeHTML.java,6270613174.079,46418383153.0213,44504107313.0213,15.455815014637894,1217369900.3526,41040211476.231,1.1074940954479402,1596965.3647,63966.6687,560209851.5258,3583588103.003,7.08449280707499,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/AttributeHTML.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/AttributeHTML.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/BCELifier.java,6082462541.2063,46633670753.5238,44744341211.4286,128.47247952454887,1190220166.0952,41238932528.7619,0.6308359002310132,101044.1587,12243.7619,319099205.0794,3368302494.4762,6.658888831049649,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/BCELifier.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/BCELifier.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/BCELifier.java,6082462541.2063,46633670753.5238,44744341211.4286,128.47247952454887,1190220166.0952,41238932528.7619,0.6308359002310132,101044.1587,12243.7619,319099205.0794,3368302494.4762,6.658888831049649,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/BCELifier.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/BCELifier.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/ByteSequence.java,6184784677.7705,46501952260.1967,44505451402.4918,15.317083535929664,1299660900.7213,41042554007.082,0.9370571853684596,1831385.5164,82624.6393,473996808.3934,3500015179.541,6.919275221204286,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/ByteSequence.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/ByteSequence.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/ByteSequence.java,6184784677.7705,46501952260.1967,44505451402.4918,15.317083535929664,1299660900.7213,41042554007.082,0.9370571853684596,1831385.5164,82624.6393,473996808.3934,3500015179.541,6.919275221204286,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/ByteSequence.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/ByteSequence.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/Class2HTML.java,6308415658.0761,46380951332.3183,44510146613.1488,16.62384275257159,1173867459.7647,41045324119.6955,1.0393598838660956,1616999.2984,68671.2673,525745152.0,3621016129.5502,7.158485290930474,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/Class2HTML.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/Class2HTML.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/Class2HTML.java,6308415658.0761,46380951332.3183,44510146613.1488,16.62384275257159,1173867459.7647,41045324119.6955,1.0393598838660956,1616999.2984,68671.2673,525745152.0,3621016129.5502,7.158485290930474,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/Class2HTML.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/Class2HTML.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/ClassPath.java,6394833700.5179,46322787119.0051,42295029754.0073,57.91118430741894,3329387273.5508,38853754469.5011,1.2021992663309884,607859.7176,22239.308,608128182.0278,3678352396.7345,7.271834917275985,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/ClassPath.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/ClassPath.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/ClassPath.java,6394833700.5179,46322787119.0051,42295029754.0073,57.91118430741894,3329387273.5508,38853754469.5011,1.2021992663309884,607859.7176,22239.308,608128182.0278,3678352396.7345,7.271834917275985,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/ClassPath.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/ClassPath.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/CodeHTML.java,6196555669.1246,46492199533.2133,44513849990.0618,15.468230584925784,1281374067.1917,41048539015.2308,0.9611316741018302,1799052.7012,79026.9597,486174326.6985,3509770087.9697,6.938559965044976,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/CodeHTML.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/CodeHTML.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/CodeHTML.java,6196555669.1246,46492199533.2133,44513849990.0618,15.468230584925784,1281374067.1917,41048539015.2308,0.9611316741018302,1799052.7012,79026.9597,486174326.6985,3509770087.9697,6.938559965044976,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/CodeHTML.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/CodeHTML.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/ConstantHTML.java,6713162919.6428,45977996665.6197,44503830001.6064,21.17706802966382,777306387.776,41039844895.5691,1.1958146334511153,1111284.3133,42249.7366,604885518.3936,4023966289.6442,7.955088424087388,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/ConstantHTML.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/ConstantHTML.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/ConstantHTML.java,6713162919.6428,45977996665.6197,44503830001.6064,21.17706802966382,777306387.776,41039844895.5691,1.1958146334511153,1111284.3133,42249.7366,604885518.3936,4023966289.6442,7.955088424087388,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/ConstantHTML.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/ConstantHTML.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/MethodHTML.java,6282021609.5063,46406821348.1506,44501589450.4435,15.682233877822927,1208332853.5565,41037960916.0837,1.1259034525400424,1549318.477,61737.4184,569521961.7741,3595149534.795,7.10734891609624,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/MethodHTML.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/MethodHTML.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/MethodHTML.java,6282021609.5063,46406821348.1506,44501589450.4435,15.682233877822927,1208332853.5565,41037960916.0837,1.1259034525400424,1549318.477,61737.4184,569521961.7741,3595149534.795,7.10734891609624,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/MethodHTML.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/MethodHTML.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/SyntheticRepository.java,6420965008.7496,46308632493.2859,41773607034.4168,47.99607349738207,3836132990.0011,38335196021.5918,1.3207599237906271,707809.7803,24600.1443,668092247.2633,3692317153.9472,7.299442225700616,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/SyntheticRepository.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/SyntheticRepository.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/util/SyntheticRepository.java,6420965008.7496,46308632493.2859,41773607034.4168,47.99607349738207,3836132990.0011,38335196021.5918,1.3207599237906271,707809.7803,24600.1443,668092247.2633,3692317153.9472,7.299442225700616,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/util/SyntheticRepository.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/util/SyntheticRepository.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/verifier/GraphicalVerifier.java,6138508447.2889,46531413970.4889,44953722606.9333,98.92749583600109,881527011.5556,41489125376.0,0.7087633755471971,137947.6444,12139.3111,358517691.7333,3470559277.5111,6.861043047176898,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/verifier/GraphicalVerifier.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/verifier/GraphicalVerifier.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/verifier/GraphicalVerifier.java,6138508447.2889,46531413970.4889,44953722606.9333,98.92749583600109,881527011.5556,41489125376.0,0.7087633755471971,137947.6444,12139.3111,358517691.7333,3470559277.5111,6.861043047176898,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/verifier/GraphicalVerifier.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/verifier/GraphicalVerifier.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/verifier/PassVerifier.java,6140567875.3684,46529016023.5789,44953178650.9474,99.24837578682732,879673020.6316,41488626202.9474,0.7185494389973188,140996.0789,12212.6711,363467829.8947,3472957224.4211,6.865783613655783,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/verifier/PassVerifier.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/verifier/PassVerifier.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/verifier/PassVerifier.java,6140567875.3684,46529016023.5789,44953178650.9474,99.24837578682732,879673020.6316,41488626202.9474,0.7185494389973188,140996.0789,12212.6711,363467829.8947,3472957224.4211,6.865783613655783,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/verifier/PassVerifier.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/verifier/PassVerifier.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/verifier/statics/Pass1Verifier.java,6146914424.4706,46522783262.1176,44953663006.1176,99.64238172823806,872955904.0,41489071164.2353,0.725583553314209,142251.1765,12263.2059,367025935.0588,3479189985.8824,6.878105329341744,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/verifier/statics/Pass1Verifier.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/verifier/statics/Pass1Verifier.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/verifier/statics/Pass1Verifier.java,6146914424.4706,46522783262.1176,44953663006.1176,99.64238172823806,872955904.0,41489071164.2353,0.725583553314209,142251.1765,12263.2059,367025935.0588,3479189985.8824,6.878105329341744,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/verifier/statics/Pass1Verifier.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/verifier/statics/Pass1Verifier.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/verifier/VerifierFactory.java,6094691766.8571,46576308809.1429,44955112009.1429,96.84774994865128,925032448.0,41490391040.0,0.6030354074069432,103180.8571,11109.8571,305036726.8571,3425664438.8571,6.772289219343755,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/verifier/VerifierFactory.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/verifier/VerifierFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/main/java/org/apache/bcel/verifier/VerifierFactory.java,6094691766.8571,46576308809.1429,44955112009.1429,96.84774994865128,925032448.0,41490391040.0,0.6030354074069432,103180.8571,11109.8571,305036726.8571,3425664438.8571,6.772289219343755,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/verifier/VerifierFactory.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/verifier/VerifierFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/test/java/org/apache/bcel/AbstractCounterVisitorTestCase.java,6579359573.8683,46165260630.9594,42586285549.1176,35.33286697160069,2880482207.5493,39113428938.159,1.347732072466435,907653.5235,36072.3896,681731232.9824,3835730964.5341,7.582960889211386,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/test/java/org/apache/bcel/AbstractCounterVisitorTestCase.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/test/java/org/apache/bcel/AbstractCounterVisitorTestCase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/test/java/org/apache/bcel/AbstractCounterVisitorTestCase.java,6579359573.8683,46165260630.9594,42586285549.1176,35.33286697160069,2880482207.5493,39113428938.159,1.347732072466435,907653.5235,36072.3896,681731232.9824,3835730964.5341,7.582960889211386,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/test/java/org/apache/bcel/AbstractCounterVisitorTestCase.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/test/java/org/apache/bcel/AbstractCounterVisitorTestCase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,bebe70de81f2f8912857ddb33e82d3ccc146a24e,src/test/java/org/apache/bcel/AbstractTestCase.java,6474600446.0169,46260932642.7035,40661883135.3183,37.59223731977503,4899676539.755,37247960297.2568,1.5271984709143147,847367.192,25883.6466,772511807.9535,3739725815.0763,7.393165697569548,commons-bcel,bbaf623d750f030d186ed026dc201995145c63ec,bebe70de81f2f8912857ddb33e82d3ccc146a24e,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/test/java/org/apache/bcel/AbstractTestCase.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/test/java/org/apache/bcel/AbstractTestCase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
